"11","大數據","大數據分析專業人才","2018-11-29","華新麗華股份有限公司","40000","經歷不拘","其他機械製造修配業","未填寫",,"華新麗華再造工業典範（創新轉型之路）　誠摯邀請您的加入

華新麗華成立於1966年，今年邁入第52年，回首過往的五十年，在見證世界從製造經濟走向知識經濟的同時，華新麗華亦竭盡所能的轉型精進，努力將專業與資源充分運用，創造多元且可持續的發展，期盼能成為經得起時代淬鍊、真正卓越的企業，為社會帶來關鍵、有意義的影響，而這樣的信念與使命華新麗華都必須持守、力行與傳承。 

自90年代起，華新麗華積極在台灣與大陸設廠，以穩健、誠信之企業理念，逐步在兩岸線纜與不銹鋼領域中嶄露頭角；近年來，工業4.0浪潮來襲，是企業提升能力的時代機遇，藉由智能化的推進，我們期望能夠提供具有“匠人”精神的人才一個能夠發揮發光的環境，達成華新麗華在科技應用、精密工程、精實管理、市場導向以及以人為本的企業目標，這其中“匠人”精神更是帶動企業轉型與突破的關鍵。 
　　
匠人，指的是熱愛自己的工作，更不逃避瑕疵與失敗，一心只想著如何改善與追求極致，“用心做事”是他們的人生哲學，並希望將畢生所學傳承下去，這樣的態度稱之為「匠人精神」。我們相信，在各領域中皆有匠人，因此，我們努力尋找在各領域中的匠人，隨著策略工作的推動，發揮所長。

工作內容:
1. 設計、建構數據分析模型，並針對目標進行分析
2. 預測模型系統化
3. 物聯網相關數據分析與應用，交叉分析不同事業蒐集的數據，從中找出並闡述新穎的insight，作為決策的參考依據","https://www.104.com.tw/job/?jobno=6cl62&jobsource=joblist_b_relevance"
"12","大數據 AI","AI大數據分析規劃顧問","2018-12-28","思華科技有限公司","40000","3年以上","電腦軟體服務業","1. 具備3年以上主管經驗，可立即組建團隊者優先任用2. 具規劃產品架構及商品化含圖像內文字識別、AI對話決策的經驗3. 具電子商務、線上支付相關產業者佳"," C++ Python","1. 以 C++ / Python 語言開發人工智慧演算法：主要聚焦在機器學習、類神經網路等。 
2. 規劃電子商務產品方向，主要運用機器學習或深度學習方式來解決客戶痛點與開發線上交易商品。
3. 以數據資料庫來分析高風險用戶使用行為，降低客戶風控成本。","https://www.104.com.tw/job/?jobno=6cpdz&jobsource=joblist_b_relevance"
"13","大數據","大數據架構師(K)","2018-12-03","立展企管顧問有限公司","40000","經歷不拘","人力仲介代徵","未填寫",,"1. 熟悉資料處理相關語言如 Python/R, SQL/Hive/Java, Shell script 
2. 熟悉Real-time data API 串接 BI tools (ex: tableau、Power BI) 
3. 熟悉搭建、操作大數據工具 (Spark, Hive, Spark, Spark-streaming, ELK) 
4. 具爬蟲開發、API 數據擷取(Google Analytics , Youtube, Facebook, Wechat等) 經驗者加分 
5. 具Data warehouse 設計與使用 (ex: Redshift, Impala) 經驗者加分 
6. 具數據治理視覺化工具 (NiFi, StreamSets, Airflow) 經驗者加分","https://www.104.com.tw/job/?jobno=6cppt&jobsource=joblist_b_relevance"
"14","大數據","大數據分析工程師","2018-12-05","翔程科技股份有限公司","27000","1年以上","電腦軟體服務業","未填寫",,"工作內容：
1. 測試產品規格，並執行除錯及法規認證。
3. 設計演算法，並進行擬真與實現。
4. 具有大數據資料解析程式開發能力 
5. 與其他系統開發工作團隊配合 
6. 能獨立作業，抗壓性高

條件要求：
1. 對大數據資料處理及分析有高度興趣者。
2. 熟悉大數據資料訓練與資料庫操作。
3. 熟悉機器學習 (Machine Learning) 相關理論與工具 ( Python/TensorFlow)。
4. 熟悉建置分散式系統或伺服器端程式開發佳。","https://www.104.com.tw/job/?jobno=6bc6f&jobsource=joblist_b_relevance"
"15","大數據","軟體工程師(大數據)","2018-12-26","聯策科技股份有限公司","35000","1年以上","其他半導體相關業","1.能處理資料格式轉換的問題。2.熟悉C#、PYTHON尤佳3.了解C#與dll串接方式4.AI相關背景課程"," C# C++","1.負責深度學習人臉辨識相關程式應用導入。
2.資料主機與系統建置。
3.應用既有演算法於產品中。
4.與客戶溝通協調處理問題。","https://www.104.com.tw/job/?jobno=667l2&jobsource=joblist_b_relevance"
"16","大數據","大數據系統架構師","2018-12-27","昱冠資訊股份有限公司","26000","5年以上","電腦軟體服務業","1.具備Java、Python或其他相關程式語言軟體開發經驗。 2.熟悉web應用開發，如HTML/CSS/JavaScript/AJAX/jQuery。 3.具備網路服務管理經驗，如DNS、DHCP、NTP、SNMP、LDAP等。 4.熟悉 Hadoop 系統架構，NoSQL (eg. MongoDB or Cassendra)，具備系統架構實務經驗。"," AJAX Java Python DHTML HTML JavaScript jQuery DHCP DNS LDAP SNMP 系統架構規劃 軟體工程系統開發 軟體程式設計 資料庫系統管理維護 資料庫程式設計 資料庫軟體應用","1.負責大數據平台系統架構設計與環境佈署管理。 
2.負責技術團隊內部溝通協調及相關技術文件產出。 
3.負責大數據平台系統新技術研究與需求性模組引進、整合與測試管理。
4.需熟悉 Hadoop 系統架構，NoSQL (eg. MongoDB or Cassendra)，具備系統架構實務經驗。
","https://www.104.com.tw/job/?jobno=6djds&jobsource=joblist_b_relevance"
"17","大數據","大數據研發工程師","2018-12-27","昱冠資訊股份有限公司","26000","經歷不拘","電腦軟體服務業","未填寫",,"本部門目前產品主要為半導體業及科技業產線數據分析/決策系統，
提供客戶各種解決方案，涉及統計分析、資料探勘、AI人工智慧與機器學習(Machine Learning)。 將依據專案需要，進行系統分析、資料庫設計與維護及程式開發設計。 
需能夠跟PM、其他工程師密切團隊合作，融入團隊。 內部環境自由，團隊氣氛友善。可多方參與其他相關大數據, AI等專案不斷增加能力。

[條件要求] 
1. 熟悉Javascript, Java, Python 其中一種語言
2. 熟悉 Cassandra, MongoDB, Kafka, Spark, Kubernetes其中一種技術和工具
3. 具備團隊合作能力，能夠主動與PM、設計師、其他工程師等討論並給予專業
建議，共同追求合適的解決方案
[Plus] 
1. 具有敏捷(Agile)開發的經驗佳 
2. 熟 Git 佳 
3. 熟悉 SQL or NOSQL Database者佳
4. 附帶作品者佳 
5. 相關工作經驗

","https://www.104.com.tw/job/?jobno=6ej3n&jobsource=joblist_b_relevance"
"18","大數據 AI 智能","智能大數據研發總監","2018-12-25","昱峰智能大數據科技股份有限公司","40000","經歷不拘","電腦軟體服務業","具半導體經驗了解半導體製程有處理過良率改善經驗"," Java Matlab Python R ANSI SQL MS SQL","1. 智能大數據的整體解決方案
2. 智能大數據系統設計 規劃 執行 管理

PS.歡迎誠信負責主動積極有挑戰精神為首選","https://www.104.com.tw/job/?jobno=6dxxz&jobsource=joblist_b_relevance"
"19","大數據","大數據開發工程師","2018-12-25","勝麗國際股份有限公司","40000","經歷不拘","半導體製造業","1. Python or Java開發經驗者尤佳2. Big data/BI開發經驗者尤佳3. 具製造業經驗2年以上者尤佳4. 軟體工程熟練"," Java Python","1. Big Data 系統開發(Java/Python)
2. 資料整理收集轉化
3. 決策系統報表開發
4. PLM/PDM客製程式開發","https://www.104.com.tw/job/?jobno=6bheh&jobsource=joblist_b_relevance"
"20","大數據","智慧製造大數據工程師","2018-12-27","新代科技股份有限公司","40000","經歷不拘","自動控制相關業","會程式撰寫佳",,"1、物料計畫進行分析、優化與e化
2、物料、銷售與庫存關係分析、優化與e化
3、物料供應鍊流程優化
4、生管的接單排程優化與e化
5、雲端大數據分析
6、工業 4.0 工廠資訊收集
7、智慧製造雲端軟體平台
8、ISO計劃的推動與執行","https://www.104.com.tw/job/?jobno=6d1w9&jobsource=joblist_b_relevance"
"21","大數據","資深大數據工程師","2018-12-27","動力安全資訊股份有限公司","40000","3年以上","電腦系統整合服務業","1.須接受過程式語言的基礎訓練，.NET、Java、Python擇一即可。2.懂資料庫概念及SQL語法佳。3.熟悉JavaScript及CSS佳。",,"透過Big Data相關的技術，結合雲端服務，分析網路、作業系統、資訊安全事件、應用系統、電子商務，從資料中發掘價值，協助企業營運及發展。
這份工作的內容，包括整體系統的規劃及建置、資料分析、各種世界級解決方案的整合應用、程式的開發撰寫，雲端服務的整合應用；會接觸到的產業，主要包括金融業、高科技業及政府單位。因此，除了技術本身的發展以外，您可以透過這份工作，累積各種Domain Knowledge。
無論您是否具有相關經驗(大數據、程式撰寫、系統、網路、資安等等)，只要有志朝Big Data專業領域發展，我們誠摯地邀請您一起共創未來！","https://www.104.com.tw/job/?jobno=6g1h3&jobsource=joblist_b_relevance"
"22","大數據","大數據工程師(B0203)","2018-12-24","PChome Online_網路家庭國際資訊(股)公司","40000","3年以上","網際網路相關業","●其他條件－ 具1年以上，相關工作經驗。 － 具大數據分析與統計經驗。 － 熟 data mining。 － 熟 hadoop 及 hadoop ecosystem 加分。－ 熟 MapReduce 加分。－ 熟 spark 佳。－ 熟 Machine Learning 佳。－ 熟 GCP 佳。－ 熟 Lucene /Solr 佳。－ 熟 ELK 佳。"," Java Python","－ 資料挖掘。 
－ 大數據程式開發, 分析。
●擅長工具
Java、Maven、Gradle、Python、SQL
","https://www.104.com.tw/job/?jobno=6a27l&jobsource=joblist_b_relevance"
"23","大數據","大數據工程師/主管","2018-12-12","旭曜資訊服務有限公司","40000","經歷不拘","網際網路相關業","未填寫"," Linux Python","對大數據領域相關工作有熱情，自律並有以下技能與相關工作經驗者，歡迎加入我們的行列

(1)熟悉 Python ，具深度學習經驗 (Keras/tensorflow 等) 尤佳。
(2)具備搜集網頁資料，進行資料處理分析技能，能做資料視覺化呈現者尤佳。
(3)具備大數據經驗者尤佳。
(4)具備程式協作與熟悉雲端伺服器經驗尤佳。","https://www.104.com.tw/job/?jobno=62y4m&jobsource=joblist_b_relevance"
"24","大數據","大數據專案工程師","2018-12-28","SAGE TECHNOLOGIES LIMITED","40000","1年以上","工商顧問服務業","•具邏輯及資料分析之能力。•主動積極，能獨立處理及解決問題。•良好的溝通能力， 具團隊合作精神。 •C、C#、Java、NoSQL、MySQL …。•具數據庫和相關數據管理工具(DataStage, Informatica, Oracle…..等等)知識者優先•具數據分析程式開發(Hadoop, Spark, Python, Mahout, Storm, Pig, Hive…..等等) 知識者優先•具(Big Data Analyst／Data Mining／Machine Learning)知識者優先•我們都需要有熱誠、有魄力的人才，專心致力提供卓越服務。歡迎應屆畢業生加入企元一起成長。"," 專案規劃執行╱範圍管理 專案溝通╱整合管理 資料庫系統管理維護 資料庫程式設計 資料庫軟體應用","為了配合我們公司專業服務團隊的拓展，我們正在尋求熱誠人員，他/她將會接觸大數據專業知識(AI, Machine Learning, ETL, Hadoop, Python等等)和研發巨量資料分析(程式設計)及處理。與我們國際策略夥伴緊密合作，會直接參與大型專案項目，也可在國際環境中獲得更多運用領先技術的經驗。
 
工作內容
•企業客户大數據分析、模型建立、專案執行與管理。
•企業客户大數據解決方案、程式開發和日常維護。
• 撰寫整合測試計畫書、測試案例、準備測試資料及測試。
•了解企業客户的需求，為客戶提供應用和技術諮詢。
• 為客戶提供應用和技術諮詢(含海外)。
","https://www.104.com.tw/job/?jobno=4susr&jobsource=joblist_b_relevance"
"25","大數據","BigData大數據研發工程師","2018-12-27","昱冠資訊股份有限公司","26000","經歷不拘","電腦軟體服務業","未填寫",,"本部門目前產品主要為科技業產線數據分析/決策系統，
提供客戶各種解決方案，
涉及統計分析、資料探勘、AI人工智慧與機器學習(Machine Learning)。 
將依據專案需要，進行系統分析、資料庫設計與維護及程式開發設計。 
需能夠跟PM、其他工程師密切團隊合作，融入團隊。 
內部環境自由，團隊氣氛友善。
可多方參與其他相關大數據, AI等專案不斷增加能力。

[條件要求] 
1. 熟悉Javascript, Java, Python 其中一種語言
2. 具備團隊合作能力，能夠主動與PM、設計師、其他工程師等討論並給予專業建議，共同追求合適的解決方案

[Plus] 
1. 具有敏捷(Agile)開發的經驗佳 
2. 熟 Git 佳 
3. 熟悉 SQL or NOSQL Database者佳
4. 附帶作品者佳 
5. 相關工作經驗","https://www.104.com.tw/job/?jobno=56ncy&jobsource=joblist_b_relevance"
"26","大數據","大數據應用分析人員","2018-12-25","台北富邦商業銀行股份有限公司","35000","3年以上","銀行業","英文聽說讀寫能力流利(檢附檢定證照者佳)[加分部份]1.熟悉資料處理相關語言，如：Python/R /Hive經驗，能運用機器學習演算法處理資料，建立預測模型者經驗者加分。2.熟悉BI及資料視覺化經驗者加分。3.熟悉搭建、操作大數據工具 (Hadhoop, Spark, Hive)經驗者加分。4.具爬蟲開發、API 數據擷取經驗者加分。"," Python R MS SQL Excel SPSS 國際專案管理師PMP","工作範圍涵蓋大數據分析商業問題溝通、規劃、執行及商業價值轉換，端到端大數據分析服務
1.具良好邏輯分析能力及數據洞察能力，將商業問題轉化為數據分析可解決的問題，並評估數據分析可帶來的商業效益。
2.熟悉SQL/ Excel/ Python/ R/ SPSS等統計分析及資料處理能力，運用銀行內部及外部數據，據以發展符合客戶需要的產品或服務。
3.熟悉數據視覺化，透過BI或數據視覺化工具將數據轉換為具業務洞察的圖表。
4.透過機器學習模型建置及數據場景發想與運用，最大化數據應用價值。
5.實現多元數據應用(如：網路爬蟲 、文字探勘、語音分析、地理資訊系統 、智能語音分析等)。","https://www.104.com.tw/job/?jobno=57ywe&jobsource=joblist_b_relevance"
"27","大數據","R-大數據工程師","2018-12-25","緯創軟體股份有限公司","40000","3年以上","電腦軟體服務業","未填寫"," Java ETL MS SQL","1. 因應客戶對大數據之需求進行開發，操作、監測ETL數據。
2. 數據資料的蒐集、清洗、儲存、資料庫設計。
3. 將資料視覺化, 程式設計, 工商業邏輯分析師判讀。
4.依數據內容提出客戶優化的改善措施及方案，達成客戶任務。
5.主要技術以Java/SQL/Hadoop/SSIS/OLAP/Teradata/Oracle/DB2/infotmatica/Datastage/R/Python","https://www.104.com.tw/job/?jobno=5iu81&jobsource=joblist_b_relevance"
"28","大數據","Big Data Analyst / 大數據分析師","2018-12-22","集邦科技股份有限公司_TRENDFORCE","40000","經歷不拘","網際網路相關業","1.熟悉資料探勘、機器學習相關演算法2.具備分析工具或分析套裝軟體(如：SPSS)使用能力3.論文以資料探勘、機器學習，或其它數據分析相關研究為主題者更佳",,"Job Description
As a Big Data Analyst, you will be responsible for meeting the Market Intelligence needs for key domains and would be tasked with various tasks central to helping our business partners.

Responsibilities
1.Help to select and integrate any Big Data and frameworks required to provide requested capabilities. 
2.Monitoring performance and advising any necessary infrastructure changes.
3.Work with team to help understand requirement, evaluate new features and architecture and help drive decisions 
4.Propose solutions to optimize current environment and ensure new solutions are optimally designed by development or application architect team, as needed. 
5.Build collaborative partnerships with data scientist, technical leads and key individuals within other functional organizations. 
6.Design/Develop data modules that convert underlying raw data to more readily usable formats for reporting, data mining etc. 

Skills and Qualifications
1.Bachelors degree in math, physics, statistics, Computer Science, finance, economics or related quantitative discipline with experience is required.
2.Advanced quantitative degree preferred.
3.1+ years experience using R/Python experience
4.Ability to meet established timelines.
5.Highly collaborative, team-player attitude
6.Demonstrated ability to present and provide meaningful business insights from data, not just produce reports.","https://www.104.com.tw/job/?jobno=5jwj6&jobsource=joblist_b_relevance"
"29","大數據","Big Data Developer ( 大數據分析）","2018-11-29","美商勞倫斯科技股份有限公司台灣分公司","40000","5年以上","電腦軟體服務業","1.	Bachelor’s Degree in Computer Science or equivalent2.	Minimum 5 years in a software engineering profession3.	Minimum 5 years’ experience developing with .NET, C#, Java, and Python4.	Minimum 3 years’ experience with NLP, Machine Learning and AI5.	Minimum 3 years hands on experience in Big Data technologies such as Hadoop/HBase, ElasticSearch, Storm and Spark 6.	Experience with Data and Statistical Analysis and Algorithm Development7.	Relational Database (SQL Server, Oracle, and MySQL) and NoSQL Database (Mongo, Cassandra) experience8.	Familiarity with Natural Language Interfaces9.	Experience working within Windows and Linux Environments10.	Familiarity working with cloud technologies such as AWS11.	Experience designing and developing large scale systems and applications12.	Strong Mathematical Skills13.	Good Communication Skills14.	Agile Development Methodology Experience",,"We are looking for a software engineer who is passionate about solving near-unsolvable problems. If you are a brilliant “bleeding edge” innovator trapped in a traditional Software Engineering job building boring business systems. This is your dream job.
The Lead Design Innovator will lead our newly formed Taiwan Innovation Lab, part of the US company’s international team of Dreamers.  He will play several leadership roles which include Technical Mentoring, while also personally be responsible to design Big Data Analytics, Machine Learning, or Language Recognition components of our product.
The ideal candidate for this position is someone who thinks outside-of-the-box .  Creativity, ingenuity, and technical passionate are critical success factors.   It is a given that such talent would already be seasoned and expert in many programming languages and environment.

Responsibilities :
	Work on Natural Language (NLP) component for analytics application to allow interpretation of free form statements
	Develop Machine Learning processes and algorithms to improve accuracy of NLP component
	Be involved in various phases of software development including requirements analysis, application design, and development and testing
	Demonstrate knowledge and experience in Big Data development
	Support Implementation and show great leadership on development of software of AI / ML

 >> the arrange monthly salary would be : 75K - 90k, as long as the candidates possess our ideal requirements <<

>> Candidates without the required qualification and directly relevant experience but exhibit strong potential to learn on the job may be considered to join our Elite team but at a still very strong but different salary than the posted salary <<      
","https://www.104.com.tw/job/?jobno=5mip4&jobsource=joblist_b_relevance"
"30","大數據","大數據分析工程師","2018-01-01","三陽工業股份有限公司","36000","經歷不拘","汽車及其零件製造業","一、需求說明：1.需具備C#.NET Oracle SQL server資料庫開發經驗。2.熟悉Win Form VB者人機介面設計者佳。3.論文以資料探勘、機器學習，或其它數據分析相關研究為主題者佳。4.物聯網應用的開發。5.熟悉C++、Python、Java、C#者佳。 持有經濟部能力鑑定(iPAS)證書者優先面試!"," ASP.NET C# MS SQL Oracle 系統整合分析 軟體工程系統開發 軟體品質與保證","1.機車感測器數據分析。
2.大數據資料庫建置及網頁應用開發。
3.車聯網APP發展。
4.程式撰寫。","https://www.104.com.tw/job/?jobno=5twft&jobsource=joblist_b_relevance"
